2021-10-24 12:29:56,079,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC ,HL ,EL ,BF   ,SF   ,PF   ,BV     ,rpm             ,State ,MissionState ,Setpoint ,Error ,Depth 
2021-10-24 12:29:56,081,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (2/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (2/5) ,Buffering (3/5) ,Buffering (2/5) ,0  ,0  ,0  ,0  ,None ,None ,None ,652.63 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 12:29:56,584,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (3/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (3/5) ,1.53 ,100.00 ,0  ,0  ,2  ,None ,None ,652.58 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 12:29:57,138,24.62 ,-83.75 ,24.65 ,24.71 ,Buffering (4/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,11.16 ,11.39 ,10.23 ,Buffering (4/5) ,1703.68 ,Buffering (4/5) ,1.52 ,100.00 ,0  ,0  ,2  ,None ,None ,652.69 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 12:29:57,701,24.62 ,-83.75 ,24.64 ,24.72 ,26.06 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,11.18 ,11.41 ,10.26 ,10.36 ,1706.34 ,6178.68 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,652.70 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.80 
2021-10-24 12:29:58,250,24.69 ,24.16 ,24.12 ,24.22 ,26.18 ,-0.01 ,0.00 ,0.01 ,11.17 ,11.41 ,10.25 ,10.36 ,1706.00 ,6176.22 ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,652.91 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.80 
2021-10-24 12:29:58,758,24.69 ,24.17 ,24.12 ,24.23 ,26.18 ,-0.00 ,0.00 ,0.01 ,11.17 ,11.41 ,10.25 ,10.36 ,1706.18 ,6176.14 ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,652.68 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.80 
2021-10-24 12:29:59,283,24.69 ,24.17 ,24.12 ,24.23 ,26.18 ,-0.00 ,0.00 ,0.01 ,11.17 ,11.40 ,10.24 ,10.36 ,1705.92 ,6176.00 ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,652.74 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:29:59,847,24.70 ,24.17 ,24.12 ,24.24 ,26.18 ,-0.00 ,-0.01 ,0.01 ,11.16 ,11.40 ,10.24 ,10.35 ,1705.68 ,6175.80 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,652.88 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:30:00,364,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,0  ,0  ,None ,None ,None ,None ,None ,0  ,Buffering (0/1) ,INIT  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:30:00,879,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,1.52 ,100.00 ,0  ,0  ,2  ,None ,None ,652.93 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.79 
