2021-10-24 13:14:49,445,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC     ,HL ,EL ,BF   ,SF   ,PF   ,BV     ,rpm             ,State ,MissionState ,Setpoint ,Error ,Depth 
2021-10-24 13:14:49,446,Buffering (1/5) ,Buffering (1/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,0  ,100.00 ,0  ,0  ,None ,None ,None ,104.29 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 13:14:55,574,Buffering (4/5) ,Buffering (4/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (3/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (4/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (3/5) ,1.41 ,100.00 ,0  ,0  ,0  ,None ,None ,104.92 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 13:14:56,120,24.68 ,24.15 ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,11.23 ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,1.41 ,100.00 ,0  ,0  ,0  ,None ,None ,104.95 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 13:14:56,681,24.68 ,24.16 ,Buffering (4/5) ,Buffering (4/5) ,25.44 ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,11.23 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,9980.98 ,1.41 ,100.00 ,0  ,0  ,0  ,None ,None ,105.03 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 13:14:57,247,24.68 ,24.16 ,24.69 ,25.01 ,25.44 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,11.23 ,11.48 ,10.22 ,10.44 ,1163.32 ,9979.14 ,1.41 ,100.00 ,0  ,0  ,0  ,None ,None ,105.10 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.84 
2021-10-24 13:14:57,740,24.76 ,24.18 ,24.20 ,24.60 ,25.52 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,11.23 ,11.48 ,10.22 ,10.44 ,1163.28 ,9975.80 ,1.41 ,100.00 ,0  ,0  ,0  ,None ,None ,105.17 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.84 
2021-10-24 13:14:58,266,24.75 ,24.18 ,24.20 ,24.59 ,25.52 ,0.00 ,-0.01 ,0.00 ,11.23 ,11.48 ,10.22 ,10.44 ,1163.28 ,9975.08 ,1.41 ,100.00 ,0  ,0  ,0  ,None ,None ,105.24 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.84 
2021-10-24 13:14:58,775,24.75 ,24.17 ,24.20 ,24.59 ,25.52 ,0.00 ,-0.01 ,0.00 ,11.23 ,11.48 ,10.22 ,10.44 ,1163.26 ,9974.36 ,1.41 ,100.00 ,0  ,0  ,0  ,None ,None ,105.29 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.84 
2021-10-24 13:14:59,301,24.75 ,24.17 ,24.20 ,24.59 ,25.52 ,0.00 ,-0.01 ,0.00 ,11.23 ,11.48 ,10.22 ,10.44 ,1163.20 ,9973.78 ,1.41 ,100.00 ,0  ,0  ,0  ,None ,None ,105.28 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.84 
2021-10-24 13:14:59,812,24.75 ,24.17 ,24.20 ,24.59 ,25.52 ,0.00 ,-0.01 ,0.00 ,11.23 ,11.48 ,10.22 ,10.44 ,1163.30 ,9973.16 ,1.41 ,100.00 ,0  ,0  ,0  ,None ,None ,105.38 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.84 
