2021-10-24 12:27:39,147,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC ,HL ,EL ,BF   ,SF   ,PF   ,BV     ,rpm             ,State ,MissionState ,Setpoint ,Error ,Depth 
2021-10-24 12:27:39,149,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,0  ,0  ,0  ,0  ,None ,None ,None ,608.42 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 12:27:39,672,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,1.59 ,100.00 ,0  ,0  ,0  ,None ,None ,608.51 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 12:27:40,240,24.43 ,-83.83 ,24.93 ,24.98 ,25.48 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,11.10 ,11.27 ,10.03 ,10.31 ,1622.76 ,6356.90 ,1.57 ,100.00 ,0  ,0  ,0  ,None ,None ,608.51 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.68 
2021-10-24 12:27:40,788,24.49 ,-83.83 ,24.53 ,24.59 ,25.35 ,-0.01 ,0.01 ,0.00 ,11.11 ,11.29 ,10.04 ,10.31 ,1623.80 ,6354.48 ,1.54 ,100.00 ,0  ,0  ,0  ,None ,None ,608.47 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.69 
2021-10-24 12:27:41,351,24.57 ,24.06 ,24.12 ,24.20 ,25.21 ,-0.00 ,0.00 ,0.00 ,11.11 ,11.29 ,10.04 ,10.31 ,1623.68 ,6352.20 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,608.53 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.69 
2021-10-24 12:27:41,859,24.57 ,24.06 ,24.12 ,24.20 ,25.21 ,-0.00 ,0.00 ,0.00 ,11.12 ,11.29 ,10.04 ,10.31 ,1623.94 ,6352.04 ,1.50 ,100.00 ,0  ,0  ,0  ,None ,None ,608.64 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.69 
2021-10-24 12:27:42,385,24.57 ,24.06 ,24.12 ,24.21 ,25.21 ,-0.01 ,-0.01 ,0.00 ,11.12 ,11.29 ,10.04 ,10.31 ,1623.68 ,6351.90 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,608.70 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.69 
2021-10-24 12:27:42,892,24.57 ,24.06 ,24.12 ,24.21 ,25.22 ,-0.01 ,-0.01 ,0.00 ,11.11 ,11.29 ,10.03 ,10.31 ,1623.22 ,6351.74 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,608.72 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.69 
2021-10-24 12:27:43,421,24.57 ,24.06 ,24.12 ,24.21 ,25.22 ,-0.00 ,-0.01 ,0.01 ,11.11 ,11.28 ,10.02 ,10.30 ,1622.76 ,6351.52 ,1.52 ,100.00 ,0  ,0  ,0  ,None ,None ,608.74 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.68 
2021-10-24 12:27:43,929,24.57 ,24.06 ,24.13 ,24.21 ,25.22 ,-0.00 ,-0.01 ,0.01 ,11.11 ,11.27 ,10.02 ,10.30 ,1622.64 ,6351.34 ,1.52 ,100.00 ,0  ,0  ,0  ,None ,None ,608.77 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.68 
