2021-10-24 13:38:00,273,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC ,HL ,EL ,BF   ,SF   ,PF   ,BV     ,rpm             ,State ,MissionState ,Setpoint ,Error ,Depth 
2021-10-24 13:38:00,274,Buffering (3/5) ,Buffering (2/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,0  ,0  ,0  ,0  ,None ,None ,None ,628.43 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 13:38:00,788,Buffering (4/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,1.49 ,100.00 ,0  ,0  ,2  ,None ,None ,628.59 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 13:38:01,340,24.57 ,Buffering (4/5) ,25.07 ,25.12 ,25.97 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,11.12 ,11.35 ,10.08 ,10.32 ,1627.16 ,6276.56 ,1.49 ,100.00 ,0  ,0  ,2  ,None ,None ,628.66 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.72 
2021-10-24 13:38:01,840,24.65 ,24.19 ,24.59 ,24.66 ,25.83 ,-0.01 ,0.01 ,-0.01 ,11.11 ,11.35 ,10.08 ,10.31 ,1627.00 ,6274.08 ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,628.57 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.71 
2021-10-24 13:38:02,365,24.72 ,24.19 ,24.10 ,24.19 ,25.69 ,-0.00 ,0.01 ,-0.01 ,11.12 ,11.36 ,10.09 ,10.33 ,1628.14 ,6271.80 ,1.52 ,100.00 ,0  ,0  ,2  ,None ,None ,628.68 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.72 
2021-10-24 13:38:02,874,24.72 ,24.19 ,24.10 ,24.19 ,25.69 ,-0.00 ,0.01 ,-0.01 ,11.12 ,11.35 ,10.08 ,10.32 ,1627.58 ,6271.54 ,1.52 ,100.00 ,0  ,0  ,2  ,None ,None ,628.68 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.72 
2021-10-24 13:38:03,401,24.72 ,24.19 ,24.10 ,24.19 ,25.69 ,-0.01 ,0.01 ,-0.00 ,11.11 ,11.35 ,10.08 ,10.32 ,1627.50 ,6271.46 ,1.52 ,100.00 ,0  ,0  ,2  ,None ,None ,628.68 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.71 
2021-10-24 13:38:03,910,24.72 ,24.19 ,24.10 ,24.19 ,25.69 ,-0.01 ,0.01 ,-0.00 ,11.12 ,11.35 ,10.08 ,10.33 ,1627.94 ,6271.30 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,628.84 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.72 
2021-10-24 13:38:04,434,24.72 ,24.19 ,24.10 ,24.19 ,25.69 ,-0.01 ,0.02 ,-0.00 ,11.12 ,11.36 ,10.09 ,10.33 ,1628.62 ,6271.14 ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,628.79 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.72 
2021-10-24 13:38:04,941,24.72 ,24.19 ,24.10 ,24.18 ,25.70 ,-0.01 ,0.02 ,-0.00 ,11.13 ,11.36 ,10.10 ,10.33 ,1629.10 ,6271.12 ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,628.75 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.73 
2021-10-24 13:38:05,467,24.72 ,24.19 ,24.10 ,24.18 ,25.70 ,0.01 ,0.00 ,-0.00 ,11.13 ,11.37 ,10.10 ,10.33 ,1629.50 ,6270.98 ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,628.88 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.73 
2021-10-24 13:38:05,971,24.72 ,24.19 ,24.10 ,24.18 ,25.70 ,0.01 ,0.00 ,-0.00 ,11.13 ,11.37 ,10.10 ,10.33 ,1629.54 ,6270.74 ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,629.00 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.73 
2021-10-24 13:38:06,497,24.72 ,24.19 ,24.10 ,24.18 ,25.70 ,0.01 ,0.00 ,0.00 ,11.13 ,11.36 ,10.09 ,10.33 ,1629.32 ,6270.54 ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,629.06 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.73 
2021-10-24 13:38:07,005,24.72 ,24.18 ,24.09 ,24.18 ,25.70 ,0.01 ,0.00 ,0.00 ,11.13 ,11.36 ,10.09 ,10.33 ,1628.98 ,6270.42 ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,628.93 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.73 
2021-10-24 13:38:07,538,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,0  ,0  ,None ,None ,None ,None ,None ,0  ,Buffering (0/1) ,INIT  ,IDLE         ,None     ,None  ,10.73 
2021-10-24 13:38:08,040,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,628.95 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.73 
2021-10-24 13:38:08,566,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,628.95 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.73 
2021-10-24 13:38:09,074,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,629.04 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.73 
