2021-10-24 10:56:12,657,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC ,HL   ,EL   ,BF   ,SF   ,PF   ,BV     ,rpm             ,State ,MissionState ,Setpoint ,Error ,Depth 
2021-10-24 10:56:12,658,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (0/5) ,Buffering (1/5) ,0  ,0  ,None ,None ,None ,None ,None ,664.31 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 10:56:12,686,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (2/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (0/5) ,Buffering (2/5) ,11.01 ,66.00 ,None ,None ,2  ,None ,None ,664.31 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 10:56:23,392,Buffering (3/5) ,Buffering (2/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (2/5) ,Buffering (4/5) ,11.01 ,66.00 ,0  ,0  ,2  ,None ,None ,664.51 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 10:56:23,901,Buffering (4/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,24.49 ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (3/5) ,Buffering (3/5) ,10.19 ,10.30 ,Buffering (3/5) ,6101.16 ,0.00 ,0.00 ,0  ,0  ,2  ,None ,None ,664.51 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 10:56:24,433,31.76 ,Buffering (4/5) ,27.82 ,28.17 ,24.50 ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,10.19 ,10.30 ,Buffering (4/5) ,6101.22 ,0.74 ,0.00 ,0  ,0  ,2  ,None ,None ,664.44 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 10:56:24,970,31.87 ,27.40 ,27.80 ,28.17 ,24.51 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,10.21 ,10.43 ,10.19 ,10.30 ,1649.44 ,6101.24 ,0.74 ,0.00 ,0  ,0  ,2  ,None ,None ,664.49 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.28 
2021-10-24 10:56:25,507,31.96 ,27.39 ,28.37 ,28.83 ,24.88 ,-0.00 ,0.00 ,-0.01 ,10.21 ,10.43 ,10.19 ,10.30 ,1649.54 ,6099.34 ,1.38 ,58.00 ,0  ,0  ,2  ,None ,None ,664.44 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.28 
2021-10-24 10:56:26,055,31.97 ,27.39 ,28.37 ,28.83 ,24.88 ,-0.00 ,0.00 ,-0.01 ,10.21 ,10.43 ,10.19 ,10.30 ,1649.68 ,6099.30 ,1.63 ,44.00 ,0  ,0  ,2  ,None ,None ,664.60 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.28 
2021-10-24 10:56:26,603,31.97 ,27.39 ,28.36 ,28.82 ,24.88 ,0.00 ,0.00 ,-0.01 ,10.21 ,10.43 ,10.19 ,10.30 ,1649.76 ,6099.28 ,2.01 ,5.00 ,0  ,0  ,2  ,None ,None ,664.58 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.28 
2021-10-24 10:56:27,154,31.97 ,27.39 ,28.35 ,28.81 ,24.89 ,0.00 ,0.00 ,-0.01 ,10.21 ,10.43 ,10.19 ,10.30 ,1649.84 ,6099.28 ,0.73 ,55.00 ,0  ,0  ,2  ,None ,None ,664.48 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.28 
