2021-10-24 13:56:07,753,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC ,HL   ,EL   ,BF   ,SF   ,PF   ,BV     ,rpm             ,State ,MissionState ,Setpoint ,Error ,Depth 
2021-10-24 13:56:07,754,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,0  ,0  ,None ,None ,None ,None ,None ,553.71 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 13:56:07,910,Buffering (1/5) ,Buffering (1/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,Buffering (0/5) ,Buffering (2/5) ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,553.71 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 13:56:19,332,24.60 ,24.22 ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (3/5) ,6649.94 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,546.70 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 13:56:19,847,24.60 ,24.22 ,Buffering (4/5) ,Buffering (4/5) ,26.07 ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,10.34 ,Buffering (4/5) ,6657.04 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,546.60 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 13:56:20,407,24.60 ,24.22 ,25.30 ,25.38 ,26.07 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,11.15 ,11.39 ,10.12 ,10.34 ,1490.08 ,6664.34 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,546.44 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:20,963,24.68 ,24.23 ,24.74 ,24.84 ,26.02 ,0.01 ,0.00 ,0.00 ,11.15 ,11.39 ,10.12 ,10.35 ,1488.46 ,6666.96 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,546.26 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:21,475,24.76 ,24.24 ,24.18 ,24.31 ,25.97 ,0.01 ,0.00 ,0.00 ,11.14 ,11.38 ,10.12 ,10.35 ,1487.82 ,6666.28 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,546.24 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:22,001,24.76 ,24.24 ,24.18 ,24.30 ,25.97 ,0.01 ,0.00 ,-0.01 ,11.15 ,11.38 ,10.12 ,10.34 ,1487.42 ,6666.76 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,546.26 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:22,509,24.76 ,24.24 ,24.18 ,24.30 ,25.97 ,0.00 ,0.00 ,-0.01 ,11.14 ,11.38 ,10.12 ,10.34 ,1487.16 ,6667.36 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,546.04 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:23,037,24.76 ,24.24 ,24.18 ,24.30 ,25.97 ,0.00 ,0.00 ,-0.01 ,11.14 ,11.38 ,10.12 ,10.34 ,1487.06 ,6667.72 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,546.12 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:23,547,24.76 ,24.24 ,24.18 ,24.31 ,25.97 ,0.01 ,0.00 ,-0.00 ,11.15 ,11.38 ,10.12 ,10.34 ,1486.92 ,6668.04 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,545.98 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:24,075,24.76 ,24.24 ,24.18 ,24.31 ,25.98 ,0.01 ,0.00 ,-0.00 ,11.15 ,11.38 ,10.12 ,10.34 ,1486.66 ,6668.36 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,545.96 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:24,583,24.76 ,24.24 ,24.18 ,24.31 ,25.98 ,-0.00 ,0.00 ,-0.01 ,11.15 ,11.38 ,10.12 ,10.35 ,1486.56 ,6668.78 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,545.88 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:25,119,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,0  ,0  ,None ,None ,None ,None ,None ,0  ,Buffering (0/1) ,INIT  ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:25,620,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,545.68 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:26,146,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,545.80 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:26,708,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,1.50 ,100.00 ,0  ,0  ,0  ,None ,None ,545.78 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:27,219,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,1.50 ,100.00 ,0  ,0  ,0  ,None ,None ,545.56 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:27,748,24.76 ,24.24 ,24.16 ,24.30 ,25.99 ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,11.14 ,11.38 ,10.12 ,10.34 ,1485.34 ,6670.62 ,1.50 ,100.00 ,0  ,0  ,0  ,None ,None ,545.56 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:28,260,24.76 ,24.24 ,24.16 ,24.30 ,25.99 ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,11.15 ,11.38 ,10.12 ,10.34 ,1485.24 ,6670.70 ,1.50 ,100.00 ,0  ,0  ,0  ,None ,None ,545.60 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:28,788,24.76 ,24.24 ,24.16 ,24.31 ,25.99 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,11.15 ,11.38 ,10.12 ,10.34 ,1485.16 ,6670.96 ,1.50 ,100.00 ,0  ,0  ,0  ,None ,None ,545.54 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:29,297,24.76 ,24.24 ,24.16 ,24.31 ,25.99 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,11.15 ,11.38 ,10.12 ,10.34 ,1484.96 ,6671.28 ,1.50 ,100.00 ,0  ,0  ,0  ,None ,None ,545.46 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:56:29,825,24.76 ,24.24 ,24.16 ,24.31 ,25.99 ,0.00 ,0.01 ,-0.01 ,11.15 ,11.38 ,10.12 ,10.34 ,1484.74 ,6671.42 ,1.50 ,100.00 ,0  ,0  ,0  ,None ,None ,545.46 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.75 
