2021-10-24 11:19:12,296,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC ,HL ,EL ,BF   ,SF   ,PF   ,BV    ,rpm             ,State ,MissionState ,Setpoint ,Error ,Depth 
2021-10-24 11:19:12,297,Buffering (3/5) ,Buffering (2/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,0  ,0  ,0  ,0  ,None ,None ,None ,65.07 ,Buffering (0/1) ,INIT  ,IDLE         ,None     ,None  ,None  
2021-10-24 11:19:12,857,Buffering (4/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,1.39 ,100.00 ,0  ,0  ,0  ,None ,None ,65.10 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,None  
2021-10-24 11:19:13,369,24.44 ,Buffering (4/5) ,24.74 ,24.82 ,24.40 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,12.33 ,11.56 ,10.37 ,10.55 ,1167.08 ,10429.18 ,1.39 ,100.00 ,0  ,0  ,0  ,None ,None ,65.18 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,11.20 
2021-10-24 11:19:13,897,24.52 ,23.94 ,24.40 ,24.49 ,24.60 ,-0.01 ,0.00 ,0.00 ,12.33 ,11.56 ,10.37 ,10.55 ,1167.36 ,10424.72 ,1.39 ,100.00 ,0  ,0  ,0  ,None ,None ,65.23 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,11.20 
2021-10-24 11:19:14,412,24.60 ,23.95 ,24.05 ,24.18 ,24.80 ,-0.01 ,0.00 ,0.00 ,11.33 ,11.56 ,10.37 ,10.55 ,1167.48 ,10421.42 ,1.39 ,100.00 ,0  ,0  ,0  ,None ,None ,65.23 ,Buffering (0/1) ,CALIBRATE_DEPTH_SENSORS ,IDLE         ,None     ,None  ,10.95 
2021-10-24 11:19:14,941,24.60 ,23.95 ,24.05 ,24.18 ,24.80 ,-0.01 ,0.00 ,0.00 ,11.33 ,11.55 ,10.37 ,10.55 ,1167.50 ,10420.68 ,1.39 ,100.00 ,0  ,0  ,0  ,None ,None ,65.37 ,Buffering (0/1) ,CALIBRATE_DEPTH_SENSORS ,IDLE         ,None     ,None  ,-0.00 
2021-10-24 11:19:15,451,24.60 ,23.95 ,24.05 ,24.18 ,24.80 ,-0.01 ,0.00 ,0.00 ,11.33 ,11.55 ,10.37 ,10.55 ,1167.68 ,10419.98 ,1.39 ,100.00 ,0  ,0  ,0  ,None ,None ,65.39 ,Buffering (0/1) ,WAIT_FOR_WATER ,IDLE         ,None     ,None  ,-0.00 
2021-10-24 11:19:15,979,24.60 ,23.94 ,24.05 ,24.18 ,24.80 ,-0.01 ,0.00 ,0.00 ,11.33 ,11.55 ,10.37 ,10.55 ,1167.72 ,10419.28 ,1.39 ,100.00 ,0  ,0  ,0  ,None ,None ,65.44 ,Buffering (0/1) ,WAIT_FOR_WATER ,IDLE         ,None     ,None  ,-0.00 
2021-10-24 11:19:16,488,24.60 ,23.94 ,24.05 ,24.18 ,24.79 ,-0.01 ,0.00 ,0.00 ,11.33 ,11.56 ,10.37 ,10.55 ,1167.66 ,10418.56 ,1.39 ,100.00 ,0  ,0  ,0  ,None ,None ,65.49 ,Buffering (0/1) ,WAIT_FOR_WATER ,IDLE         ,None     ,None  ,0.00  
2021-10-24 11:19:17,015,24.60 ,23.95 ,24.05 ,24.18 ,24.79 ,-0.01 ,0.00 ,0.00 ,11.33 ,11.56 ,10.37 ,10.55 ,1167.60 ,10417.80 ,1.39 ,100.00 ,0  ,0  ,0  ,None ,None ,65.54 ,Buffering (0/1) ,WAIT_FOR_WATER ,IDLE         ,None     ,None  ,0.00  
