2021-10-24 11:16:53,313,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC ,HL ,EL ,BF   ,SF   ,PF   ,BV    ,rpm             ,State ,MissionState ,Setpoint ,Error ,Depth 
2021-10-24 11:16:53,314,Buffering (3/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,0  ,0  ,0  ,0  ,None ,None ,None ,75.91 ,Buffering (0/1) ,INIT  ,IDLE         ,None     ,None  ,None  
2021-10-24 11:16:53,842,Buffering (4/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,1.42 ,100.00 ,0  ,0  ,0  ,None ,None ,75.88 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,None  
2021-10-24 11:16:54,373,24.36 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,1.42 ,100.00 ,0  ,0  ,0  ,None ,None ,75.97 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,None  
2021-10-24 11:16:54,887,24.43 ,24.02 ,24.49 ,24.45 ,24.71 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,-50.20 ,11.55 ,10.37 ,10.54 ,1172.12 ,10298.62 ,1.42 ,100.00 ,0  ,0  ,0  ,None ,None ,76.05 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.82 
2021-10-24 11:16:55,408,24.51 ,24.01 ,24.14 ,24.09 ,24.95 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,11.33 ,11.55 ,10.37 ,10.54 ,1172.16 ,10295.14 ,1.42 ,100.00 ,0  ,0  ,0  ,None ,None ,76.10 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.95 
2021-10-24 11:16:55,921,24.50 ,24.00 ,24.13 ,24.09 ,24.95 ,-0.01 ,-0.01 ,0.00 ,11.33 ,11.55 ,10.37 ,10.54 ,1172.18 ,10294.56 ,1.42 ,100.00 ,0  ,0  ,0  ,None ,None ,76.13 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.95 
2021-10-24 11:16:56,451,24.50 ,24.00 ,24.13 ,24.10 ,24.95 ,-0.01 ,-0.01 ,0.00 ,11.33 ,11.55 ,10.37 ,10.54 ,1172.26 ,10293.66 ,1.42 ,100.00 ,0  ,0  ,0  ,None ,None ,76.25 ,Buffering (0/1) ,CALIBRATE_DEPTH_SENSORS ,IDLE         ,None     ,None  ,10.95 
2021-10-24 11:16:56,963,24.50 ,24.00 ,24.13 ,24.09 ,24.95 ,-0.01 ,-0.01 ,0.00 ,11.33 ,11.55 ,10.37 ,10.54 ,1172.40 ,10292.96 ,1.42 ,100.00 ,0  ,0  ,0  ,None ,None ,76.26 ,Buffering (0/1) ,CALIBRATE_DEPTH_SENSORS ,IDLE         ,None     ,None  ,0.00  
2021-10-24 11:16:57,493,24.49 ,24.00 ,24.13 ,24.09 ,24.95 ,-0.01 ,-0.01 ,0.00 ,11.33 ,11.55 ,10.37 ,10.54 ,1172.40 ,10292.22 ,1.42 ,100.00 ,0  ,0  ,0  ,None ,None ,76.33 ,Buffering (0/1) ,WAIT_FOR_WATER ,IDLE         ,None     ,None  ,0.00  
2021-10-24 11:16:58,006,24.49 ,24.00 ,24.13 ,24.09 ,24.95 ,-0.00 ,-0.01 ,0.00 ,11.32 ,11.55 ,10.37 ,10.54 ,1172.40 ,10291.58 ,1.42 ,100.00 ,0  ,0  ,0  ,None ,None ,76.34 ,Buffering (0/1) ,WAIT_FOR_WATER ,IDLE         ,None     ,None  ,-0.00 
