2021-10-24 12:31:14,835,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD   ,PC     ,HL ,EL ,BF   ,SF   ,PF   ,BV     ,rpm             ,State ,MissionState ,Setpoint ,Error ,Depth 
2021-10-24 12:31:14,836,Buffering (1/5) ,Buffering (1/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,1.50 ,100.00 ,0  ,0  ,None ,None ,None ,654.09 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 12:31:15,004,Buffering (2/5) ,Buffering (2/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (2/5) ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,654.09 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 12:31:19,307,24.63 ,19.29 ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (4/5) ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,654.18 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 12:31:19,820,24.63 ,19.29 ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,6170.50 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.23 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 12:31:20,367,24.63 ,19.29 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,0.02 ,0.00 ,0.00 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,6170.24 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.35 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 12:31:20,934,24.63 ,19.29 ,24.64 ,24.78 ,25.98 ,0.01 ,0.00 ,0.00 ,11.17 ,11.40 ,10.24 ,10.36 ,1708.52 ,6170.08 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.23 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:21,427,24.71 ,24.17 ,24.13 ,24.30 ,26.10 ,0.01 ,0.00 ,0.00 ,11.17 ,11.40 ,10.24 ,10.35 ,1708.84 ,6167.94 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.33 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:21,950,24.71 ,24.17 ,24.13 ,24.30 ,26.10 ,-0.01 ,-0.00 ,0.00 ,11.17 ,11.40 ,10.25 ,10.35 ,1708.98 ,6167.84 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.26 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:22,457,24.71 ,24.17 ,24.13 ,24.31 ,26.10 ,-0.01 ,-0.00 ,0.00 ,11.17 ,11.40 ,10.25 ,10.35 ,1709.30 ,6167.62 ,1.52 ,100.00 ,0  ,0  ,2  ,None ,None ,654.44 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:22,985,24.71 ,24.17 ,24.14 ,24.31 ,26.10 ,-0.01 ,-0.00 ,0.00 ,11.17 ,11.40 ,10.25 ,10.35 ,1709.44 ,6167.48 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.51 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:23,493,24.71 ,24.17 ,24.14 ,24.31 ,26.10 ,-0.01 ,-0.00 ,0.00 ,11.17 ,11.40 ,10.25 ,10.35 ,1709.52 ,6167.30 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.44 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:24,018,24.71 ,24.17 ,24.14 ,24.30 ,26.10 ,-0.01 ,-0.00 ,0.00 ,11.17 ,11.40 ,10.25 ,10.35 ,1709.76 ,6167.06 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.61 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:24,581,24.71 ,24.17 ,24.14 ,24.30 ,26.10 ,-0.01 ,-0.01 ,0.00 ,11.17 ,11.40 ,10.25 ,10.36 ,1710.00 ,6166.76 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.61 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:25,095,24.71 ,24.17 ,24.14 ,24.30 ,26.10 ,-0.01 ,-0.01 ,0.00 ,11.17 ,11.40 ,10.25 ,10.36 ,1709.96 ,6166.62 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.61 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:25,618,24.71 ,24.17 ,24.14 ,24.30 ,26.10 ,-0.02 ,-0.01 ,0.01 ,11.17 ,11.40 ,10.24 ,10.36 ,1710.18 ,6166.58 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.56 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:26,125,24.71 ,24.18 ,24.14 ,24.29 ,26.10 ,-0.02 ,-0.01 ,0.01 ,11.17 ,11.40 ,10.25 ,10.35 ,1710.42 ,6166.42 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.63 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:26,650,24.70 ,24.17 ,24.14 ,24.30 ,26.10 ,-0.01 ,-0.01 ,0.01 ,11.17 ,11.40 ,10.25 ,10.36 ,1710.54 ,6166.38 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.61 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:27,158,24.70 ,24.18 ,24.14 ,24.30 ,26.10 ,-0.01 ,-0.01 ,0.01 ,11.17 ,11.40 ,10.25 ,10.35 ,1710.70 ,6166.32 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.68 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:27,686,24.70 ,24.17 ,24.14 ,24.30 ,26.10 ,-0.01 ,-0.01 ,-0.00 ,11.17 ,11.40 ,10.25 ,10.35 ,1710.88 ,6166.14 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.78 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:28,194,24.70 ,24.17 ,24.13 ,24.30 ,26.09 ,-0.01 ,-0.01 ,-0.00 ,11.17 ,11.40 ,10.25 ,10.35 ,1710.96 ,6166.06 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.61 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:28,718,24.70 ,24.17 ,24.13 ,24.31 ,26.09 ,-0.00 ,-0.01 ,-0.01 ,11.17 ,11.40 ,10.25 ,10.35 ,1711.02 ,6165.92 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.75 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:29,226,24.71 ,24.17 ,24.13 ,24.31 ,26.09 ,-0.00 ,-0.01 ,-0.01 ,11.17 ,11.40 ,10.25 ,10.35 ,1711.16 ,6165.82 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.73 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:31:29,766,24.71 ,24.17 ,24.13 ,24.31 ,26.09 ,-0.00 ,-0.00 ,-0.01 ,11.16 ,11.40 ,10.25 ,10.36 ,1711.32 ,6165.68 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,654.80 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
