2021-10-24 13:54:37,311,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC ,HL   ,EL   ,BF   ,SF   ,PF   ,BV     ,rpm             ,State ,MissionState ,Setpoint ,Error ,Depth 
2021-10-24 13:54:37,312,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,Buffering (0/5) ,Buffering (1/5) ,0  ,0  ,None ,None ,None ,None ,None ,574.13 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 13:54:37,462,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (2/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (0/5) ,Buffering (1/5) ,Buffering (2/5) ,Buffering (0/5) ,Buffering (2/5) ,1.51 ,100.00 ,None ,None ,0  ,None ,None ,574.13 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 13:54:48,967,Buffering (3/5) ,Buffering (2/5) ,Buffering (4/5) ,Buffering (4/5) ,24.45 ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,10.34 ,Buffering (3/5) ,6523.42 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,553.17 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 13:54:49,486,Buffering (4/5) ,Buffering (3/5) ,25.13 ,25.18 ,24.55 ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,10.11 ,10.34 ,Buffering (4/5) ,6546.42 ,1.55 ,100.00 ,0  ,0  ,0  ,None ,None ,552.81 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 13:54:50,033,24.61 ,Buffering (4/5) ,25.13 ,25.18 ,24.66 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,11.14 ,11.38 ,10.11 ,10.34 ,1554.26 ,6569.60 ,1.54 ,100.00 ,0  ,0  ,0  ,None ,None ,552.75 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.74 
2021-10-24 13:54:50,579,24.69 ,-41.90 ,24.63 ,24.70 ,24.16 ,0.00 ,-0.00 ,0.00 ,11.14 ,11.38 ,10.11 ,10.34 ,1549.24 ,6581.66 ,1.52 ,100.00 ,0  ,0  ,0  ,None ,None ,552.48 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.74 
2021-10-24 13:54:51,140,24.77 ,24.21 ,24.12 ,24.22 ,23.66 ,0.00 ,-0.00 ,0.01 ,11.14 ,11.38 ,10.11 ,10.34 ,1547.68 ,6583.76 ,1.54 ,100.00 ,0  ,0  ,0  ,None ,None ,552.25 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.74 
2021-10-24 13:54:51,644,24.77 ,24.21 ,24.12 ,24.22 ,23.69 ,0.00 ,-0.00 ,0.01 ,11.14 ,11.38 ,10.11 ,10.34 ,1546.92 ,6585.36 ,1.55 ,100.00 ,0  ,0  ,0  ,None ,None ,552.16 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.74 
2021-10-24 13:54:52,168,24.77 ,24.21 ,24.12 ,24.22 ,23.72 ,0.00 ,0.00 ,0.01 ,11.14 ,11.38 ,10.11 ,10.34 ,1546.24 ,6586.74 ,1.55 ,100.00 ,0  ,0  ,0  ,None ,None ,552.04 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.74 
2021-10-24 13:54:52,680,24.77 ,24.21 ,24.12 ,24.22 ,23.74 ,0.00 ,0.00 ,0.01 ,11.14 ,11.38 ,10.12 ,10.34 ,1545.76 ,6588.24 ,1.53 ,100.00 ,0  ,0  ,0  ,None ,None ,551.85 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:54:53,205,24.77 ,24.21 ,24.12 ,24.22 ,23.77 ,0.00 ,0.00 ,0.01 ,11.14 ,11.38 ,10.12 ,10.34 ,1545.14 ,6589.36 ,1.51 ,100.00 ,0  ,0  ,0  ,None ,None ,551.92 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:54:53,711,24.77 ,24.21 ,24.13 ,24.22 ,23.79 ,0.00 ,0.00 ,0.01 ,11.14 ,11.38 ,10.12 ,10.34 ,1544.46 ,6590.54 ,1.50 ,100.00 ,0  ,0  ,0  ,None ,None ,551.63 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.75 
2021-10-24 13:54:54,235,24.77 ,24.21 ,24.13 ,24.22 ,23.82 ,0.00 ,-0.00 ,-0.00 ,11.14 ,11.38 ,10.11 ,10.34 ,1543.66 ,6591.66 ,1.50 ,100.00 ,0  ,0  ,0  ,None ,None ,551.61 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.74 
2021-10-24 13:54:54,741,24.77 ,24.21 ,24.13 ,24.22 ,23.84 ,0.00 ,-0.00 ,-0.00 ,11.14 ,11.38 ,10.11 ,10.34 ,1542.88 ,6592.68 ,1.50 ,100.00 ,0  ,0  ,0  ,None ,None ,551.58 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.74 
2021-10-24 13:54:55,265,24.77 ,24.21 ,24.13 ,24.22 ,23.87 ,0.00 ,0.00 ,0.00 ,11.14 ,11.38 ,10.11 ,10.34 ,1542.06 ,6593.52 ,1.50 ,100.00 ,0  ,0  ,0  ,None ,None ,551.53 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.74 
2021-10-24 13:54:55,776,24.77 ,24.21 ,24.13 ,24.22 ,23.89 ,0.00 ,0.00 ,0.00 ,11.14 ,11.38 ,10.11 ,10.34 ,1541.44 ,6594.54 ,1.50 ,100.00 ,0  ,0  ,0  ,None ,None ,551.46 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.74 
2021-10-24 13:54:56,297,24.77 ,24.21 ,24.13 ,24.22 ,23.92 ,-0.00 ,0.00 ,-0.00 ,11.14 ,11.38 ,10.11 ,10.34 ,1540.80 ,6595.38 ,1.50 ,100.00 ,0  ,0  ,0  ,None ,None ,551.36 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.74 
2021-10-24 13:54:56,801,24.77 ,24.21 ,24.13 ,24.22 ,23.94 ,-0.00 ,0.00 ,-0.00 ,11.14 ,11.38 ,10.12 ,10.34 ,1540.46 ,6596.06 ,1.50 ,100.00 ,0  ,0  ,0  ,None ,None ,551.45 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.75 
