2021-10-24 10:58:12,955,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC ,HL ,EL ,BF   ,SF   ,PF   ,BV     ,rpm             ,State ,MissionState ,Setpoint ,Error ,Depth 
2021-10-24 10:58:12,956,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (3/5) ,Buffering (2/5) ,0  ,0  ,0  ,0  ,None ,None ,None ,664.94 ,Buffering (0/1) ,INIT  ,IDLE         ,None     ,None  ,None  
2021-10-24 10:58:13,467,Buffering (4/5) ,Buffering (4/5) ,27.70 ,27.98 ,24.84 ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (4/5) ,Buffering (4/5) ,10.19 ,10.30 ,Buffering (4/5) ,Buffering (3/5) ,11.04 ,73.00 ,0  ,0  ,2  ,None ,None ,665.10 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,None  
2021-10-24 10:58:14,003,29.25 ,27.27 ,27.70 ,28.00 ,24.84 ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,10.21 ,10.43 ,10.19 ,10.31 ,1657.38 ,Buffering (4/5) ,12.70 ,17.00 ,0  ,0  ,2  ,None ,None ,665.17 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.29 
2021-10-24 10:58:14,543,29.25 ,27.27 ,27.71 ,28.02 ,24.84 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,10.21 ,10.43 ,10.19 ,10.31 ,1657.48 ,6106.00 ,1.49 ,74.00 ,0  ,0  ,2  ,None ,None ,665.08 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.29 
2021-10-24 10:58:15,080,29.32 ,27.27 ,28.17 ,28.56 ,25.25 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,10.20 ,10.43 ,10.19 ,10.31 ,1657.52 ,6104.14 ,1.67 ,32.00 ,0  ,0  ,2  ,None ,None ,665.20 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.28 
2021-10-24 10:58:15,625,29.32 ,27.27 ,28.17 ,28.56 ,25.25 ,-0.00 ,0.00 ,-0.01 ,10.20 ,10.44 ,10.19 ,10.31 ,1657.56 ,6104.02 ,2.01 ,0.00 ,0  ,0  ,2  ,None ,None ,665.13 ,Buffering (0/1) ,WAIT_FOR_SENSOR_BUFFER ,IDLE         ,None     ,None  ,10.29 
2021-10-24 10:58:16,174,29.33 ,27.28 ,28.17 ,28.56 ,25.25 ,-0.01 ,0.00 ,-0.01 ,10.21 ,10.44 ,10.19 ,10.31 ,1657.60 ,6104.08 ,2.45 ,0.00 ,0  ,0  ,2  ,None ,None ,665.03 ,Buffering (0/1) ,CALIBRATE_DEPTH_SENSORS ,IDLE         ,None     ,None  ,10.29 
2021-10-24 10:58:16,727,29.33 ,27.28 ,28.17 ,28.55 ,25.25 ,-0.01 ,0.00 ,-0.01 ,10.20 ,10.44 ,10.19 ,10.31 ,1657.50 ,6104.22 ,2.92 ,0.00 ,0  ,0  ,2  ,None ,None ,665.01 ,Buffering (0/1) ,CALIBRATE_DEPTH_SENSORS ,IDLE         ,None     ,None  ,-0.00 
2021-10-24 10:58:17,290,29.33 ,27.29 ,28.17 ,28.54 ,25.25 ,-0.01 ,0.00 ,-0.01 ,10.21 ,10.44 ,10.19 ,10.30 ,1657.64 ,6104.26 ,3.65 ,0.00 ,0  ,0  ,2  ,None ,None ,665.12 ,Buffering (0/1) ,WAIT_FOR_WATER ,IDLE         ,None     ,None  ,-0.00 
2021-10-24 10:58:17,800,29.33 ,27.30 ,28.17 ,28.53 ,25.25 ,-0.01 ,0.00 ,-0.01 ,10.21 ,10.44 ,10.19 ,10.30 ,1657.66 ,6104.32 ,4.37 ,0.00 ,0  ,0  ,2  ,None ,None ,665.17 ,Buffering (0/1) ,WAIT_FOR_WATER ,IDLE         ,None     ,None  ,-0.00 
2021-10-24 10:58:18,341,29.34 ,27.30 ,28.18 ,28.53 ,25.26 ,-0.01 ,0.00 ,-0.01 ,10.21 ,10.44 ,10.19 ,10.30 ,1657.58 ,6104.40 ,1.54 ,66.00 ,0  ,0  ,2  ,None ,None ,665.07 ,Buffering (0/1) ,WAIT_FOR_WATER ,IDLE         ,None     ,None  ,-0.00 
