2021-10-24 12:27:56,193,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD   ,PC     ,HL ,EL ,BF   ,SF   ,PF   ,BV     ,rpm             ,State ,MissionState ,Setpoint ,Error ,Depth 
2021-10-24 12:27:56,195,Buffering (4/5) ,Buffering (4/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,1.51 ,100.00 ,0  ,0  ,None ,None ,None ,649.92 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 12:27:56,757,24.63 ,24.17 ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,11.17 ,11.39 ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,649.85 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 12:27:57,319,24.63 ,24.16 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,11.16 ,11.39 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,649.99 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,None  
2021-10-24 12:27:57,878,24.63 ,24.16 ,24.68 ,24.76 ,26.19 ,0.01 ,0.01 ,-0.00 ,11.16 ,11.39 ,10.24 ,10.35 ,1695.68 ,6193.08 ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,649.97 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:27:58,423,24.70 ,24.17 ,24.13 ,24.24 ,26.31 ,0.00 ,0.00 ,0.00 ,11.16 ,11.39 ,10.24 ,10.35 ,1695.86 ,6190.96 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,649.88 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:27:58,928,24.70 ,24.17 ,24.13 ,24.24 ,26.31 ,0.00 ,0.00 ,0.00 ,11.16 ,11.39 ,10.24 ,10.35 ,1695.88 ,6190.82 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,650.08 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:27:59,451,24.71 ,24.17 ,24.13 ,24.24 ,26.31 ,0.00 ,0.01 ,-0.00 ,11.16 ,11.39 ,10.24 ,10.35 ,1696.06 ,6190.62 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,650.04 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
2021-10-24 12:27:59,960,24.71 ,24.18 ,24.13 ,24.24 ,26.31 ,0.00 ,0.01 ,-0.00 ,11.16 ,11.39 ,10.23 ,10.35 ,1695.98 ,6190.54 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,650.08 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.78 
2021-10-24 12:28:00,483,24.71 ,24.18 ,24.13 ,24.25 ,26.31 ,0.01 ,0.00 ,-0.00 ,11.16 ,11.39 ,10.23 ,10.35 ,1696.04 ,6190.50 ,1.51 ,100.00 ,0  ,0  ,2  ,None ,None ,650.01 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.78 
2021-10-24 12:28:00,987,24.71 ,24.18 ,24.13 ,24.25 ,26.31 ,0.01 ,0.00 ,-0.00 ,11.16 ,11.39 ,10.24 ,10.35 ,1696.18 ,6190.40 ,1.50 ,100.00 ,0  ,0  ,2  ,None ,None ,650.04 ,Buffering (0/1) ,STOP  ,IDLE         ,None     ,None  ,10.79 
