96	16.7045	39.0269
97	16.6916	39.0278
98	16.6741	39.0291
99	16.6542	39.0308
100	16.6476	39.0323
101	16.6458	39.0327
102	16.6439	39.0327
103	16.6372	39.0339
104	16.6317	39.0349
105	16.6293	39.0352
106	16.6253	39.0366
107	16.6227	39.0379
108	16.6193	39.0383
109	16.6162	39.0392
110	16.6126	39.0401
111	16.6106	39.0406
112	16.6038	39.0423
113	16.598	39.0447
114	16.595	39.0468
115	16.5929	39.0472
116	16.5878	39.0484
117	16.5825	39.05
118	16.5813	39.0507
119	16.579	39.0513
120	16.5748	39.0531
121	16.5739	39.0542
122	16.5711	39.0557
123	16.5685	39.0572
124	16.5647	39.0588
125	16.5601	39.0605
126	16.5569	39.0621
127	16.5541	39.0633
128	16.552	39.0662
129	16.5474	39.0679
130	16.5404	39.0699
131	16.5303	39.074
132	16.5228	39.0762
133	16.5223	39.0769
134	16.5198	39.0778
135	16.5156	39.0789
136	16.5135	39.0794
137	16.5104	39.0795
138	16.5048	39.08
139	16.4969	39.0835
140	16.4832	39.0872
141	16.4682	39.0891
142	16.4605	39.0902
143	16.4507	39.0917
144	16.4458	39.0929
145	16.4423	39.0935
146	16.438	39.0943
147	16.4337	39.0947
148	16.4314	39.0958
149	16.4304	39.0963
150	16.4284	39.0967
151	16.4213	39.0982
152	16.4163	39.1002
153	16.3997	39.1005
154	16.3772	39.1015
155	16.3585	39.1037
156	16.3489	39.1044
157	16.3449	39.1055
158	16.3254	39.1033
159	16.3114	39.1029
160	16.2965	39.1026
161	16.2745	39.1039
162	16.2566	39.1045
163	16.2329	39.1065
164	16.2171	39.1093
165	16.2073	39.1087
166	16.1887	39.1088
167	16.1606	39.1097
168	16.153	39.1103
169	16.14	39.11
170	16.1285	39.1096
171	16.1121	39.1089
172	16.0989	39.1133
173	16.0926	39.1143
174	16.086	39.1154
175	16.0817	39.1162
176	16.077	39.1161
177	16.0601	39.1151
178	16.0413	39.1154
179	16.0318	39.1155
180	16.023	39.1152
181	16.012	39.115
182	16.0013	39.115
183	15.9926	39.1144
184	15.9741	39.1139
185	15.9697	39.1142
186	15.9633	39.1135
187	15.9436	39.1122
188	15.923	39.1116
189	15.9181	39.1121
190	15.9172	39.1118
191	15.8983	39.1102
192	15.8808	39.1101
193	15.8669	39.1093
194	15.8545	39.1087
195	15.8505	39.1091
196	15.8493	39.1089
197	15.8471	39.1088
198	15.8305	39.1055
199	15.8021	39.1057
200	15.7964	39.1052
201	15.7741	39.102
202	15.7613	39.1025
203	15.7427	39.1001
204	15.7114	39.0971
205	15.6885	39.0954
206	15.6759	39.0941
207	15.6674	39.0934
208	15.6604	39.0923
209	15.6531	39.0914
210	15.642	39.0898
211	15.6262	39.0885
212	15.6207	39.0876
213	15.605	39.0849
214	15.5761	39.0814
215	15.5488	39.0781
216	15.5381	39.0776
217	15.5338	39.0767
218	15.5227	39.0756
219	15.5177	39.0748
220	15.5101	39.0737
221	15.5038	39.0726
222	15.4938	39.0717
223	15.4886	39.0713
224	15.4859	39.0714
225	15.47	39.0681
226	15.4458	39.0645
227	15.4064	39.0591
228	15.3911	39.0576
229	15.3838	39.0571
230	15.3699	39.0551
231	15.3681	39.0558
232	15.3654	39.0553
233	15.3613	39.0553
234	15.3518	39.0545
235	15.3368	39.0522
236	15.3244	39.0514
237	15.3056	39.0492
238	15.2982	39.0491
239	15.2959	39.0488
240	15.2932	39.0488
241	15.2848	39.0476
242	15.2705	39.0469
243	15.267	39.0468
244	15.2641	39.0463
245	15.2553	39.0449
246	15.2395	39.0427
247	15.2297	39.0415
248	15.226	39.0408
249	15.2229	39.0406
250	15.221	39.0405
251	15.2148	39.0392
252	15.1926	39.034
253	15.1572	39.0294
254	15.1359	39.026
255	15.1275	39.0252
256	15.1121	39.0222
257	15.1038	39.0214
258	15.0954	39.0196
259	15.0611	39.0139
260	15.0379	39.0102
261	15.0226	39.0089
262	15.0169	39.0081
263	15.0132	39.0074
264	15.0081	39.0063
265	15.001	39.005
266	14.989	39.0025
267	14.9761	39.0009
268	14.9663	38.9992
269	14.9448	38.9965
270	14.9368	38.9955
271	14.9323	38.9945
272	14.9256	38.9934
273	14.9196	38.9924
274	14.9131	38.9912
275	14.9044	38.9896
276	14.894	38.9885
277	14.8878	38.9872
278	14.873	38.9851
279	14.8679	38.9842
280	14.8637	38.9833
281	14.8611	38.9825
282	14.8248	38.9736
283	14.8008	38.9716
284	14.7902	38.9698
285	14.7859	38.9689
286	14.7747	38.9664
287	14.7565	38.964
288	14.744	38.9617
289	14.7276	38.9583
290	14.7121	38.9566
291	14.7038	38.9546
292	14.6893	38.9516
293	14.675	38.9499
294	14.6621	38.9481
295	14.6535	38.9465
296	14.6417	38.9453
297	14.6354	38.9438
298	14.6282	38.9429
299	14.6187	38.9408
300	14.6058	38.939
301	14.6016	38.9384
302	14.5976	38.9374
303	14.5781	38.9343
304	14.5715	38.9352
305	14.5716	38.9366
306	14.5716	38.9373
307	14.5713	38.937
308	14.567	38.936
309	14.5594	38.935
310	14.5508	38.9337
311	14.548	38.9333
312	14.5458	38.9329
313	14.5413	38.9323
314	14.5388	38.9318
315	14.5344	38.9311
316	14.5291	38.93
317	14.5248	38.9294
318	14.5126	38.927
319	14.4918	38.9235
320	14.4852	38.9227
321	14.4837	38.9223
322	14.4765	38.9203
323	14.4693	38.919
324	14.4606	38.9176
325	14.4553	38.9169
326	14.4547	38.9171
327	14.4541	38.9166
328	14.4465	38.9149
329	14.4428	38.9148
330	14.4405	38.9139
331	14.4378	38.9138
332	14.4347	38.913
333	14.4315	38.9122
334	14.4251	38.9108
335	14.4147	38.909
336	14.4065	38.907
337	14.3931	38.9041
338	14.3795	38.9023
339	14.3767	38.9019
340	14.3724	38.9008
341	14.364	38.8991
342	14.3586	38.8983
343	14.3517	38.8968
344	14.3427	38.8946
345	14.334	38.8935
346	14.3326	38.8932
347	14.3314	38.893
348	14.3285	38.8923
349	14.3204	38.8903
350	14.3136	38.8892
351	14.3089	38.8883
352	14.3066	38.888
353	14.2989	38.8859
354	14.2869	38.8834
355	14.2763	38.8815
356	14.2648	38.8783
357	14.2533	38.8771
358	14.2453	38.8752
359	14.2371	38.8742
360	14.2337	38.8736
361	14.233	38.8736
362	14.2313	38.8732
363	14.2292	38.8728
364	14.2262	38.872
365	14.224	38.8716
366	14.2184	38.87
367	14.2009	38.8666
368	14.1942	38.8658
369	14.1924	38.8655
370	14.189	38.8646
371	14.1835	38.8638
372	14.1819	38.8637
373	14.1776	38.8622
374	14.1717	38.8614
375	14.1698	38.8612
376	14.1639	38.8596
377	14.1626	38.8596
378	14.1558	38.8582
379	14.1525	38.8576
380	14.1478	38.8568
381	14.145	38.8562
382	14.1428	38.8558
383	14.1425	38.856
384	14.1423	38.8559
385	14.1421	38.8556
386	14.1413	38.8555
387	14.1378	38.8545
388	14.1264	38.8523
389	14.1196	38.8512
390	14.1183	38.8509
391	14.1165	38.8504
392	14.115	38.8503
393	14.1143	38.8499
394	14.1119	38.8495
395	14.1103	38.8492
396	14.1058	38.848
397	14.1013	38.8471
398	14.0956	38.8463
399	14.0945	38.8462
400	14.0937	38.846
401	14.0877	38.8444
402	14.0829	38.8435
403	14.0783	38.8428
404	14.0754	38.8422
405	14.0739	38.8416
406	14.0714	38.8413
407	14.0684	38.8408
408	14.0634	38.8395
409	14.0601	38.8391
410	14.0572	38.8381
411	14.0535	38.8376
412	14.0507	38.8369
413	14.0478	38.8368
414	14.0474	38.8365
415	14.0463	38.8362
416	14.0446	38.8359
417	14.0424	38.835
418	14.0362	38.834
419	14.0328	38.8333
420	14.0307	38.833
421	14.0293	38.8327
422	14.0284	38.8325
423	14.0266	38.832
424	14.0235	38.8313
425	14.0215	38.8311
426	14.021	38.8311
427	14.0207	38.8308
428	14.0199	38.8307
429	14.0184	38.8301
430	14.014	38.8291
431	14.0122	38.829
432	14.0093	38.828
433	14.0049	38.8272
434	14.0035	38.8269
435	14.0015	38.8264
436	13.9991	38.8258
437	13.996	38.8251
438	13.9939	38.8248
439	13.9934	38.8247
440	13.9921	38.8243
441	13.9916	38.8242
442	13.9901	38.8238
443	13.9862	38.8228
444	13.9813	38.8216
445	13.9774	38.8208
446	13.9741	38.8198
447	13.9696	38.8189
448	13.9624	38.8176
449	13.9608	38.8172
450	13.9584	38.8165
451	13.9568	38.8161
452	13.9537	38.8153
453	13.9524	38.8151
454	13.951	38.8148
455	13.9503	38.8147
456	13.9502	38.8146
457	13.9488	38.8143
458	13.9472	38.8139
459	13.946	38.8137
460	13.9459	38.8138
461	13.946	38.8138
462	13.9468	38.8137
463	13.9462	38.8135
464	13.9425	38.8129
465	13.9408	38.8125
466	13.9397	38.8121
467	13.9397	38.8123
468	13.939	38.812
469	13.938	38.8116
470	13.9318	38.81
471	13.9289	38.8095
472	13.9268	38.8089
473	13.9254	38.8086
474	13.9231	38.8079
475	13.9159	38.8063
476	13.9149	38.8064
477	13.915	38.8062
478	13.9147	38.8063
479	13.9144	38.8061
480	13.9141	38.806
481	13.9129	38.8057
482	13.9117	38.8055
483	13.9068	38.8041
484	13.9037	38.8036
485	13.9022	38.8032
486	13.9	38.8028
487	13.8984	38.8022
488	13.897	38.8019
489	13.8954	38.8016
490	13.8943	38.8014
491	13.8933	38.8013
492	13.8923	38.8009
493	13.89	38.8001
494	13.8889	38.7999
495	13.8881	38.7995
496	13.886	38.799
497	13.8828	38.7983
498	13.8795	38.7975
499	13.8779	38.7973
500	13.8766	38.7969
501	13.8759	38.7967
502	13.8758	38.7967
503	13.8752	38.7965
504	13.8741	38.7962
505	13.8722	38.7958
506	13.8711	38.7954
507	13.8665	38.7943
508	13.8656	38.7944
509	13.8654	38.794
510	13.8642	38.7939
511	13.8629	38.7936
512	13.8609	38.7929
513	13.8606	38.7931
514	13.8604	38.793
515	13.8588	38.7925
516	13.8572	38.7921
517	13.8568	38.792
518	13.856	38.792
519	13.8556	38.7917
520	13.8552	38.7916
521	13.8552	38.7915
522	13.854	38.7911
523	13.8531	38.7911
524	13.8516	38.7905
525	13.8474	38.7896
526	13.8446	38.7889
527	13.8429	38.7886
528	13.8421	38.7885
529	13.8418	38.7883
530	13.8414	38.7882
531	13.8409	38.7881
532	13.8398	38.7877
533	13.8388	38.7876
534	13.8383	38.7874
535	13.8382	38.7874
536	13.8378	38.7872
537	13.837	38.7869
538	13.8352	38.7866
539	13.834	38.7863
540	13.8318	38.7857
541	13.8308	38.7855
542	13.8306	38.7854
543	13.8285	38.7847
544	13.8273	38.7846
545	13.8265	38.7844
546	13.8252	38.784
547	13.8243	38.7838
548	13.8235	38.7835
549	13.8223	38.7831
550	13.8205	38.7827
551	13.8188	38.7824
552	13.8173	38.7821
553	13.8171	38.7819
554	13.8173	38.7821
555	13.8175	38.782
556	13.8175	38.782
557	13.8173	38.782
558	13.8154	38.7815
559	13.8143	38.7812
560	13.8141	38.7809
561	13.814	38.781
562	13.8137	38.7809
563	13.8124	38.7805
564	13.812	38.7805
565	13.8119	38.7804
566	13.8106	38.7801
567	13.8099	38.7798
568	13.8091	38.7796
569	13.8083	38.7794
570	13.8079	38.7794
571	13.8069	38.779
572	13.8068	38.7792
573	13.8072	38.7792
574	13.8072	38.7789
575	13.8057	38.7786
576	13.8042	38.7782
577	13.8028	38.7779
578	13.802	38.7776
579	13.8021	38.7778
580	13.8007	38.7773
581	13.8001	38.7772
582	13.8002	38.7774
583	13.8002	38.7771
584	13.8	38.777
585	13.8001	38.7773
586	13.8003	38.7771
587	13.8002	38.777
588	13.7977	38.7764
589	13.7959	38.7759
590	13.7933	38.7753
591	13.792	38.7751
592	13.7917	38.775
593	13.7916	38.775
594	13.7908	38.7746
595	13.7895	38.7745
596	13.7889	38.7742
597	13.7853	38.7732
598	13.7841	38.773
599	13.7837	38.773
