2022-11-15,17:26:04.146,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC ,HL      ,EL ,BF      ,SF   ,PF      ,BV     ,rpm             ,Setpoint ,Error ,Depth ,avg_p ,direction ,Voltage         ,State   ,Safety   ,Payload ,TestMode 
2022-11-15,17:26:04.149,Buffering (3/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (2/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (1/5) ,Buffering (3/5) ,Buffering (4/5) ,Buffering (4/5) ,Buffering (2/5) ,Buffering (4/5) ,Buffering (2/5) ,0  ,0  ,initial ,0  ,initial ,None ,initial ,287.72 ,Buffering (0/1) ,None     ,None  ,None  ,None  ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:04.673,Buffering (4/5) ,Buffering (4/5) ,22.00 ,22.08 ,Buffering (3/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (2/5) ,Buffering (4/5) ,11.25 ,10.32 ,Buffering (3/5) ,1256.02 ,Buffering (3/5) ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.76 ,Buffering (0/1) ,None     ,None  ,None  ,10.79 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:05.224,21.74 ,-86.05 ,22.00 ,22.09 ,Buffering (4/5) ,Buffering (3/5) ,Buffering (3/5) ,Buffering (3/5) ,11.36 ,11.25 ,10.32 ,Buffering (4/5) ,1255.98 ,Buffering (4/5) ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.46 ,Buffering (0/1) ,None     ,None  ,None  ,10.98 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:05.776,21.74 ,-86.05 ,22.00 ,22.09 ,23.89 ,Buffering (4/5) ,Buffering (4/5) ,Buffering (4/5) ,11.36 ,11.25 ,10.32 ,10.44 ,1255.90 ,1234.96 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.52 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:06.334,21.82 ,21.29 ,21.44 ,21.55 ,24.02 ,0.00 ,0.01 ,0.01 ,11.36 ,11.25 ,10.32 ,10.44 ,1255.76 ,1233.02 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.62 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:06.888,21.82 ,21.28 ,21.44 ,21.55 ,24.02 ,0.00 ,0.01 ,0.01 ,11.37 ,11.25 ,10.32 ,10.44 ,1255.50 ,1233.08 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.42 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:07.439,21.82 ,21.28 ,21.44 ,21.55 ,24.02 ,0.00 ,0.01 ,0.01 ,11.36 ,11.25 ,10.32 ,10.44 ,1255.46 ,1233.06 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.82 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:07.990,21.82 ,21.28 ,21.44 ,21.56 ,24.02 ,0.00 ,0.01 ,0.01 ,11.36 ,11.25 ,10.32 ,10.44 ,1255.40 ,1232.94 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,288.02 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:08.549,21.82 ,21.28 ,21.44 ,21.56 ,24.02 ,0.00 ,0.01 ,0.01 ,11.36 ,11.25 ,10.32 ,10.44 ,1255.40 ,1232.86 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.92 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:09.098,21.82 ,21.28 ,21.45 ,21.56 ,24.02 ,0.00 ,0.01 ,0.02 ,11.36 ,11.25 ,10.32 ,10.44 ,1255.54 ,1232.82 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.82 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:09.657,21.82 ,21.28 ,21.45 ,21.57 ,24.02 ,0.00 ,0.01 ,0.02 ,11.36 ,11.25 ,10.32 ,10.44 ,1255.60 ,1232.76 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.72 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:10.210,21.82 ,21.28 ,21.46 ,21.57 ,24.02 ,0.00 ,0.01 ,0.02 ,11.37 ,11.25 ,10.32 ,10.44 ,1255.50 ,1232.76 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.82 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:10.763,21.82 ,21.28 ,21.46 ,21.57 ,24.02 ,0.00 ,0.00 ,0.02 ,11.37 ,11.25 ,10.32 ,10.44 ,1255.48 ,1232.90 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.32 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:11.310,21.82 ,21.28 ,21.47 ,21.57 ,24.02 ,0.00 ,0.00 ,0.02 ,11.37 ,11.25 ,10.32 ,10.44 ,1255.46 ,1233.00 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.39 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:11.864,21.82 ,21.28 ,21.47 ,21.57 ,24.02 ,0.00 ,0.00 ,0.02 ,11.37 ,11.25 ,10.32 ,10.44 ,1255.28 ,1233.10 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.29 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:12.419,21.81 ,21.28 ,21.48 ,21.57 ,24.01 ,0.00 ,0.00 ,0.02 ,11.37 ,11.25 ,10.32 ,10.44 ,1255.36 ,1233.20 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.19 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:12.973,21.81 ,21.28 ,21.49 ,21.57 ,24.01 ,0.00 ,0.00 ,0.01 ,11.36 ,11.25 ,10.32 ,10.44 ,1255.42 ,1233.28 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.39 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:13.529,21.81 ,21.28 ,21.49 ,21.58 ,24.01 ,0.00 ,0.00 ,0.01 ,11.36 ,11.25 ,10.32 ,10.44 ,1255.44 ,1233.32 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.09 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:14.084,21.81 ,21.28 ,21.50 ,21.58 ,24.01 ,0.00 ,0.00 ,0.00 ,11.37 ,11.25 ,10.32 ,10.44 ,1255.54 ,1233.32 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.39 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:14.638,21.81 ,21.28 ,21.50 ,21.58 ,24.01 ,0.00 ,0.00 ,0.00 ,11.37 ,11.25 ,10.32 ,10.44 ,1255.66 ,1233.26 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.59 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:15.193,21.81 ,21.28 ,21.50 ,21.59 ,24.01 ,0.00 ,0.00 ,-0.00 ,11.37 ,11.25 ,10.32 ,10.44 ,1255.60 ,1233.26 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.19 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:15.748,21.81 ,21.28 ,21.50 ,21.59 ,24.01 ,0.00 ,0.00 ,-0.00 ,11.37 ,11.25 ,10.31 ,10.44 ,1255.62 ,1233.32 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.09 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:16.300,21.81 ,21.28 ,21.50 ,21.59 ,24.01 ,0.00 ,0.00 ,-0.00 ,11.38 ,11.25 ,10.32 ,10.44 ,1255.72 ,1233.30 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.19 ,Buffering (0/1) ,None     ,None  ,None  ,10.85 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:16.854,21.81 ,21.28 ,21.50 ,21.59 ,24.01 ,0.00 ,0.00 ,-0.00 ,11.37 ,11.25 ,10.32 ,10.44 ,1255.76 ,1233.28 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.45 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:17.407,21.81 ,21.28 ,21.50 ,21.59 ,24.01 ,0.00 ,0.00 ,-0.00 ,11.37 ,11.25 ,10.32 ,10.44 ,1255.84 ,1233.40 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,286.99 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:17.960,21.81 ,21.29 ,21.51 ,21.59 ,24.01 ,0.00 ,0.00 ,-0.00 ,11.37 ,11.25 ,10.32 ,10.44 ,1255.80 ,1233.44 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,286.95 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:26:18.514,21.81 ,21.29 ,21.51 ,21.59 ,24.01 ,0.00 ,0.00 ,-0.00 ,11.37 ,11.25 ,10.32 ,10.44 ,1255.78 ,1233.42 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,287.15 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
