2022-11-15,17:10:30.725,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC ,HL      ,EL ,BF      ,SF   ,PF      ,BV     ,rpm             ,Setpoint ,Error ,Depth ,avg_p ,direction ,Voltage         ,State   ,Safety   ,Payload ,TestMode 
2022-11-15,17:10:38.435,24.68 ,24.15 ,25.22 ,25.34 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.25 ,1138.90 ,1199.70 ,3.29 ,0.00 ,initial ,0  ,nonempty ,None ,initial ,319.38 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:38.995,24.68 ,24.15 ,25.21 ,25.34 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.25 ,1139.04 ,1199.76 ,3.29 ,0.00 ,initial ,0  ,nonempty ,None ,initial ,319.06 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:39.554,24.68 ,24.15 ,25.21 ,25.34 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.25 ,1139.10 ,1199.70 ,1.75 ,61.00 ,initial ,0  ,nonempty ,None ,initial ,319.70 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:40.092,24.68 ,24.15 ,25.22 ,25.34 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.26 ,1139.08 ,1199.72 ,1.75 ,30.00 ,initial ,0  ,nonempty ,None ,initial ,319.38 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:40.634,24.69 ,24.15 ,25.22 ,25.34 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.26 ,1139.10 ,1199.50 ,1.75 ,0.00 ,initial ,0  ,nonempty ,None ,initial ,319.91 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:41.174,24.69 ,24.15 ,25.22 ,25.34 ,23.42 ,0.00 ,0.01 ,0.00 ,10.19 ,10.17 ,10.14 ,10.26 ,1139.12 ,1199.40 ,0.00 ,0.00 ,initial ,0  ,nonempty ,None ,initial ,319.91 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:41.705,24.69 ,24.15 ,25.22 ,25.35 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.26 ,1139.12 ,1199.36 ,1.76 ,48.00 ,initial ,0  ,nonempty ,None ,initial ,319.27 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:42.247,24.69 ,24.15 ,25.22 ,25.35 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.26 ,1139.16 ,1199.30 ,1.80 ,31.00 ,initial ,0  ,nonempty ,None ,initial ,320.01 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:42.788,24.69 ,24.15 ,25.22 ,25.35 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.25 ,1139.24 ,1199.26 ,1.98 ,0.00 ,initial ,0  ,nonempty ,None ,initial ,319.59 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:10:43.333,24.68 ,24.15 ,25.22 ,25.35 ,23.42 ,0.00 ,0.01 ,0.00 ,10.20 ,10.17 ,10.14 ,10.25 ,1139.22 ,1199.42 ,2.65 ,0.00 ,initial ,0  ,nonempty ,None ,initial ,319.06 ,Buffering (0/1) ,None     ,None  ,None  ,10.19 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
