2022-11-15,17:24:35.625,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC ,HL      ,EL   ,BF      ,SF   ,PF      ,BV     ,rpm             ,Setpoint ,Error ,Depth ,avg_p ,direction ,Voltage         ,State   ,Safety               ,Payload ,TestMode 
2022-11-15,17:25:43.788,21.82 ,21.32 ,21.56 ,21.55 ,24.06 ,0.00 ,0.00 ,0.00 ,11.36 ,11.25 ,10.31 ,10.44 ,1255.64 ,1230.62 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,290.07 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:44.311,21.82 ,21.32 ,21.56 ,21.56 ,24.06 ,0.00 ,0.01 ,-0.00 ,11.36 ,11.25 ,10.31 ,10.44 ,1255.74 ,1230.82 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,289.87 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:44.821,21.82 ,21.32 ,21.56 ,21.56 ,24.06 ,0.00 ,0.01 ,-0.00 ,11.37 ,11.25 ,10.31 ,10.44 ,1255.78 ,1230.76 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,290.37 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:45.345,21.82 ,21.32 ,21.56 ,21.56 ,24.06 ,0.00 ,0.00 ,-0.01 ,11.38 ,11.25 ,10.31 ,10.44 ,1255.82 ,1230.78 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,289.97 ,Buffering (0/1) ,None     ,None  ,None  ,10.85 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:45.902,21.82 ,21.32 ,21.56 ,21.55 ,24.06 ,0.00 ,0.00 ,-0.01 ,11.37 ,11.25 ,10.31 ,10.44 ,1255.80 ,1230.82 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,289.47 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:46.464,21.82 ,21.32 ,21.56 ,21.55 ,24.06 ,0.00 ,0.00 ,-0.01 ,11.37 ,11.25 ,10.31 ,10.44 ,1255.68 ,1230.84 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,289.94 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:46.964,21.83 ,21.32 ,21.55 ,21.55 ,24.06 ,0.00 ,0.00 ,-0.01 ,11.37 ,11.25 ,10.31 ,10.44 ,1255.58 ,1230.80 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,290.04 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:47.492,21.83 ,21.32 ,21.55 ,21.55 ,24.06 ,0.00 ,0.00 ,-0.01 ,11.36 ,11.25 ,10.31 ,10.44 ,1255.62 ,1230.94 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,289.67 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:47.994,21.83 ,21.32 ,21.54 ,21.55 ,24.05 ,0.00 ,0.00 ,-0.01 ,11.36 ,11.25 ,10.31 ,10.44 ,1255.68 ,1231.06 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,289.33 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:48.515,21.83 ,21.32 ,21.54 ,21.55 ,24.05 ,0.00 ,0.01 ,-0.00 ,11.36 ,11.25 ,10.32 ,10.44 ,1255.68 ,1231.04 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,289.53 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:49.076,21.83 ,21.32 ,21.54 ,21.55 ,24.05 ,0.00 ,0.01 ,-0.00 ,11.36 ,11.25 ,10.32 ,10.44 ,1255.74 ,1231.08 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,289.73 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:49.633,21.82 ,21.32 ,21.54 ,21.55 ,24.05 ,0.00 ,0.00 ,0.00 ,11.36 ,11.25 ,10.32 ,10.44 ,1255.66 ,1231.20 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,289.43 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:50.183,21.83 ,21.31 ,21.53 ,21.55 ,24.05 ,0.00 ,0.00 ,0.00 ,11.37 ,11.25 ,10.31 ,10.44 ,1255.52 ,1231.22 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,289.53 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:50.739,21.83 ,21.31 ,21.53 ,21.55 ,24.05 ,0.00 ,-0.00 ,0.00 ,11.37 ,11.25 ,10.31 ,10.44 ,1255.46 ,1231.32 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,288.83 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:51.288,21.83 ,21.31 ,21.52 ,21.55 ,24.05 ,0.00 ,-0.00 ,0.00 ,11.38 ,11.25 ,10.31 ,10.44 ,1255.44 ,1231.36 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,289.33 ,Buffering (0/1) ,None     ,None  ,None  ,10.85 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:51.838,21.83 ,21.31 ,21.51 ,21.55 ,24.05 ,0.00 ,-0.00 ,0.00 ,11.37 ,11.25 ,10.31 ,10.44 ,1255.48 ,1231.38 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,289.63 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:52.390,21.83 ,21.31 ,21.51 ,21.55 ,24.05 ,-0.00 ,0.00 ,0.00 ,11.37 ,11.25 ,10.31 ,10.44 ,1255.64 ,1231.44 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,289.13 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:52.939,21.83 ,21.31 ,21.50 ,21.55 ,24.05 ,-0.00 ,0.00 ,0.00 ,11.37 ,11.25 ,10.32 ,10.44 ,1255.68 ,1231.50 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,289.19 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:53.492,21.83 ,21.30 ,21.50 ,21.55 ,24.05 ,-0.00 ,-0.00 ,-0.00 ,11.36 ,11.25 ,10.32 ,10.44 ,1255.78 ,1231.48 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,288.93 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:54.049,21.83 ,21.30 ,21.49 ,21.55 ,24.05 ,-0.00 ,-0.00 ,-0.00 ,11.35 ,11.25 ,10.32 ,10.44 ,1255.78 ,1231.52 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,289.09 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
2022-11-15,17:25:54.603,21.83 ,21.30 ,21.49 ,21.55 ,24.04 ,-0.00 ,-0.00 ,0.00 ,11.36 ,11.25 ,10.32 ,10.44 ,1255.74 ,1231.64 ,1.41 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,288.99 ,Buffering (0/1) ,None     ,None  ,None  ,10.84 ,initial   ,Buffering (0/1) ,initial ,sleeping ,None    ,on       
