2022-11-15,18:00:07.138,BT1             ,BT2             ,TT1             ,TT2             ,AT              ,X               ,Y               ,Z               ,BP1             ,BP2             ,TP1             ,TP2             ,HP              ,AP              ,PD ,PC ,HL      ,EL   ,BF      ,SF   ,PF      ,BV     ,rpm             ,Setpoint ,Error ,Depth ,avg_p ,direction ,Voltage         ,State   ,Safety               ,Payload ,TestMode 
2022-11-15,18:00:24.278,21.79 ,21.28 ,21.39 ,21.45 ,22.55 ,0.00 ,0.01 ,0.00 ,11.51 ,11.25 ,10.33 ,10.44 ,1588.50 ,1070.40 ,1.43 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,467.98 ,Buffering (0/1) ,None     ,None  ,None  ,10.88 ,initial   ,Buffering (0/1) ,calibrating ,sleeping ,None    ,off      
2022-11-15,18:00:24.832,21.79 ,21.28 ,21.39 ,21.45 ,22.55 ,0.00 ,0.01 ,0.00 ,11.51 ,11.25 ,10.33 ,10.44 ,1588.32 ,1070.36 ,1.43 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,468.42 ,Buffering (0/1) ,None     ,None  ,None  ,10.88 ,initial   ,Buffering (0/1) ,calibrating ,sleeping ,None    ,off      
2022-11-15,18:00:25.389,21.79 ,21.28 ,21.39 ,21.45 ,22.55 ,0.00 ,0.01 ,0.00 ,11.51 ,11.25 ,10.33 ,10.44 ,1588.20 ,1070.32 ,1.43 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,468.11 ,Buffering (0/1) ,None     ,None  ,None  ,10.88 ,initial   ,Buffering (0/1) ,calibrating ,sleeping ,None    ,off      
2022-11-15,18:00:25.945,21.79 ,21.28 ,21.40 ,21.45 ,22.55 ,0.00 ,0.00 ,0.00 ,11.51 ,11.25 ,10.33 ,10.44 ,1588.20 ,1070.18 ,1.43 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,468.91 ,Buffering (0/1) ,None     ,None  ,None  ,10.88 ,initial   ,Buffering (0/1) ,calibrating ,sleeping ,None    ,off      
2022-11-15,18:00:26.505,21.79 ,21.28 ,21.40 ,21.46 ,22.55 ,0.00 ,0.00 ,0.00 ,11.52 ,11.25 ,10.33 ,10.44 ,1587.94 ,1070.10 ,1.43 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,468.51 ,Buffering (0/1) ,None     ,None  ,None  ,10.88 ,initial   ,Buffering (0/1) ,calibrating ,sleeping ,None    ,off      
2022-11-15,18:00:27.056,21.78 ,21.28 ,21.40 ,21.46 ,22.55 ,0.00 ,0.00 ,-0.00 ,11.52 ,11.25 ,10.33 ,10.44 ,1587.78 ,1069.94 ,1.43 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,469.04 ,Buffering (0/1) ,None     ,None  ,0.00  ,10.88 ,initial   ,Buffering (0/1) ,sensingWater ,sleeping ,None    ,off      
2022-11-15,18:00:27.607,21.78 ,21.28 ,21.41 ,21.46 ,22.55 ,0.00 ,0.00 ,-0.00 ,11.52 ,11.25 ,10.33 ,10.44 ,1587.74 ,1069.94 ,1.43 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,468.38 ,Buffering (0/1) ,None     ,None  ,0.00  ,10.88 ,initial   ,Buffering (0/1) ,sensingWater ,sleeping ,None    ,off      
2022-11-15,18:00:28.166,21.78 ,21.28 ,21.41 ,21.46 ,22.55 ,0.00 ,0.00 ,0.00 ,11.51 ,11.25 ,10.33 ,10.44 ,1587.60 ,1070.02 ,1.43 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,467.58 ,Buffering (0/1) ,None     ,None  ,-0.00 ,10.88 ,initial   ,Buffering (0/1) ,sensingWater ,sleeping ,None    ,off      
2022-11-15,18:00:28.722,21.78 ,21.28 ,21.41 ,21.46 ,22.55 ,0.00 ,0.01 ,0.00 ,11.51 ,11.25 ,10.33 ,10.44 ,1587.40 ,1070.24 ,1.43 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,467.45 ,Buffering (0/1) ,None     ,None  ,-0.00 ,10.88 ,initial   ,Buffering (0/1) ,sensingWater ,sleeping ,None    ,off      
2022-11-15,18:00:29.276,21.78 ,21.28 ,21.42 ,21.47 ,22.55 ,0.00 ,0.01 ,0.00 ,11.50 ,11.25 ,10.33 ,10.44 ,1587.24 ,1070.38 ,1.43 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,467.62 ,Buffering (0/1) ,None     ,None  ,-0.01 ,10.88 ,initial   ,Buffering (0/1) ,sensingWater ,sleeping ,None    ,off      
2022-11-15,18:00:29.828,21.78 ,21.28 ,21.42 ,21.47 ,22.55 ,0.00 ,0.01 ,0.01 ,11.50 ,11.25 ,10.33 ,10.44 ,1587.14 ,1070.42 ,1.43 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,468.77 ,Buffering (0/1) ,None     ,None  ,-0.01 ,10.88 ,initial   ,Buffering (0/1) ,sensingWater ,sleeping ,None    ,off      
2022-11-15,18:00:30.385,21.79 ,21.28 ,21.42 ,21.47 ,22.55 ,0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.33 ,10.44 ,1586.98 ,1070.46 ,1.43 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,468.11 ,Buffering (0/1) ,None     ,None  ,-0.00 ,10.88 ,initial   ,Buffering (0/1) ,sensingWater ,sleeping ,None    ,off      
2022-11-15,18:00:30.942,21.79 ,21.28 ,21.42 ,21.47 ,22.55 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.33 ,10.44 ,1586.74 ,1070.32 ,1.43 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,468.51 ,Buffering (0/1) ,None     ,None  ,-0.00 ,10.88 ,initial   ,Buffering (0/1) ,sensingWater ,sleeping ,None    ,off      
2022-11-15,18:00:31.502,21.79 ,21.28 ,21.43 ,21.47 ,22.55 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.33 ,10.44 ,1586.66 ,1070.18 ,1.43 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,468.38 ,Buffering (0/1) ,None     ,None  ,-0.00 ,10.88 ,initial   ,Buffering (0/1) ,sensingWater ,sleeping ,None    ,off      
2022-11-15,18:00:32.056,21.79 ,21.28 ,21.43 ,21.47 ,22.55 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1070.02 ,1.43 ,100.00 ,initial ,0  ,nonempty ,None ,initial ,468.64 ,Buffering (0/1) ,0.40     ,0.41  ,-0.01 ,10.88 ,initial   ,Buffering (0/1) ,executingTask_waitingForDescendAcknowledge ,sleeping ,None    ,off      
2022-11-15,18:00:32.266,21.79 ,21.28 ,21.43 ,21.47 ,22.55 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1070.02 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,468.77 ,Buffering (0/1) ,0.40     ,0.41  ,-0.01 ,10.88 ,initial   ,Buffering (0/1) ,executingTask_waitingForDescendAcknowledge ,sleeping ,None    ,off      
2022-11-15,18:00:33.098,21.79 ,21.28 ,21.43 ,21.47 ,22.55 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1070.12 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,467.45 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:33.225,21.79 ,21.28 ,21.43 ,21.47 ,22.55 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1070.44 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,466.40 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:33.351,21.79 ,21.28 ,21.43 ,21.47 ,22.55 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1070.86 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,465.61 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:33.470,21.79 ,21.28 ,21.43 ,21.47 ,22.55 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1071.36 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,465.38 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:33.593,21.79 ,21.28 ,21.43 ,21.47 ,22.55 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1072.16 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,463.54 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:33.720,21.79 ,21.28 ,21.43 ,21.47 ,22.56 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1073.40 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,459.36 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:33.844,21.79 ,21.28 ,21.43 ,21.47 ,22.56 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1074.98 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,456.06 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:33.966,21.79 ,21.28 ,21.43 ,21.47 ,22.56 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1077.34 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,450.28 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:34.089,21.79 ,21.28 ,21.43 ,21.47 ,22.56 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1080.10 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,447.45 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:34.215,21.79 ,21.28 ,21.43 ,21.47 ,22.56 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1083.32 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,442.72 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:34.339,21.79 ,21.28 ,21.43 ,21.47 ,22.56 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1086.34 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,439.92 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:34.462,21.79 ,21.28 ,21.43 ,21.47 ,22.56 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1089.42 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,436.38 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:34.584,21.79 ,21.28 ,21.43 ,21.47 ,22.56 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1092.22 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,432.48 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:34.711,21.79 ,21.28 ,21.43 ,21.47 ,22.56 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1095.06 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,429.51 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:34.836,21.79 ,21.28 ,21.43 ,21.47 ,22.56 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1097.82 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,425.36 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:34.957,21.79 ,21.28 ,21.43 ,21.47 ,22.56 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1100.66 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,422.18 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:35.079,21.79 ,21.28 ,21.43 ,21.47 ,22.57 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1103.92 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,416.14 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:35.206,21.79 ,21.28 ,21.43 ,21.47 ,22.57 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1106.26 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,417.98 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:35.331,21.79 ,21.28 ,21.43 ,21.47 ,22.57 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1109.44 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,409.92 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:35.453,21.79 ,21.28 ,21.43 ,21.47 ,22.57 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1112.26 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,408.10 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:35.573,21.79 ,21.28 ,21.43 ,21.47 ,22.57 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1115.40 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,403.03 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:35.703,21.79 ,21.28 ,21.43 ,21.47 ,22.57 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1117.82 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,401.51 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:35.826,21.79 ,21.28 ,21.43 ,21.47 ,22.57 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1121.44 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,396.13 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:35.949,21.79 ,21.28 ,21.43 ,21.47 ,22.57 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1124.08 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,394.07 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:36.069,21.79 ,21.28 ,21.43 ,21.47 ,22.58 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1127.48 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,387.85 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:36.196,21.79 ,21.28 ,21.43 ,21.47 ,22.58 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1130.34 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,386.09 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
2022-11-15,18:00:36.320,21.79 ,21.28 ,21.43 ,21.47 ,22.58 ,-0.00 ,0.01 ,0.01 ,11.51 ,11.25 ,10.32 ,10.44 ,1586.50 ,1133.40 ,1.43 ,100.00 ,initial ,0  ,nonempty ,1  ,initial ,383.40 ,3549.00 ,0.40     ,0.41  ,-0.01 ,10.88 ,down      ,100.00  ,executingTask_descending ,sleeping ,None    ,off      
